"","RBD","NOM_RBD","NOM_COM_RBD","query","lon","lat"
"7778",20094,"ESCUELA PARTICULAR LA ESPERANZA","TEODORO SCHMIDT","ESCUELA PARTICULAR LA ESPERANZA ,  TEODORO SCHMIDT",-73.2788388,-38.9907723
"7779",20095,"COLEGIO CAMILO HENRIQUEZ DE PEDREGOSO","VILLARRICA","COLEGIO CAMILO HENRIQUEZ DE PEDREGOSO ,  VILLARRICA",-72.1925688,-39.1755636
"7780",20096,"COLEGIO BETANIA","TEMUCO","COLEGIO BETANIA ,  TEMUCO",-72.5767311,-38.72301
"7781",20099,"ESCUELA ALIWEN DE LLAMUCO","VILCUN","ESCUELA ALIWEN DE LLAMUCO ,  VILCUN",-72.2241322,-38.6715981
"7782",20100,"COLEGIO CONGREGACI�N OLIVOS","TEMUCO","COLEGIO CONGREGACIÑN OLIVOS ,  TEMUCO",-72.5662901,-38.7289139
"7783",20102,"ESCUELA ESPECIAL HOSPITALARIA TEMUCO","TEMUCO","ESCUELA ESPECIAL HOSPITALARIA TEMUCO ,  TEMUCO",-72.5895471,-38.7345306
"7784",20103,"LICEO MUNICIPAL LUMACO","LUMACO","LICEO MUNICIPAL LUMACO ,  LUMACO",-72.9134344,-38.1659154
"7785",20108,"COLEGIO LIDIA GONZALEZ BARRIGA","COLLIPULLI","COLEGIO LIDIA GONZALEZ BARRIGA ,  COLLIPULLI",-72.4339447,-37.9494628
"7786",20113,"ESCUELA BASICA PART VISTA HERMOSA","PERQUENCO","ESCUELA BASICA PART VISTA HERMOSA ,  PERQUENCO",-72.3775363,-38.4218811
"7787",20114,"LICEO AMERICO VESPUCIO","TEMUCO","LICEO AMERICO VESPUCIO ,  TEMUCO",-72.634342,-38.756352
"7788",20117,"ESCUELA LOS ALAMOS","GALVARINO","ESCUELA LOS ALAMOS ,  GALVARINO",-72.8862381,-38.4867843
"7789",20119,"ESCUELA SANTA TERESITA DE IMPERIAL","NUEVA IMPERIAL","ESCUELA SANTA TERESITA DE IMPERIAL ,  NUEVA IMPERIAL",-72.9388753,-38.750722
"7790",20120,"COLEGIO JOSE GIORDANO","NUEVA IMPERIAL","COLEGIO JOSE GIORDANO ,  NUEVA IMPERIAL",-72.9504445,-38.745697
"7791",20121,"ESCUELA MUNICIPAL LOS ARRAYANES","PUCON","ESCUELA MUNICIPAL LOS ARRAYANES ,  PUCON",-71.9413152,-39.2813906
"7792",20122,"ESCUELA TRANI-TRANI","TEMUCO","ESCUELA TRANI-TRANI ,  TEMUCO",-72.7138954,-38.740595
"7793",20127,"LICEO TECN. PROF. FORESTAL PEHUEN","PADRE LAS CASAS","LICEO TECN. PROF. FORESTAL PEHUEN ,  PADRE LAS CASAS",-72.5403368,-38.8218533
"7794",20129,"ESCUELA GRACIA Y PAZ","TEMUCO","ESCUELA GRACIA Y PAZ ,  TEMUCO",-72.6000381,-38.7329756
"7795",20131,"COLEGIO DE ADULTOS SOL DE AMERICA","TEMUCO","COLEGIO DE ADULTOS SOL DE AMERICA ,  TEMUCO",-72.620584,-38.7175314
"7796",20133,"ESCUELA BASICA NINOS FELICES","VILCUN","ESCUELA BASICA NINOS FELICES ,  VILCUN",-72.2196376,-38.6691828
"7797",20136,"LICEO POLITECNICO LOS NOGALES","ANGOL","LICEO POLITECNICO LOS NOGALES ,  ANGOL",-72.7136222,-37.8072368
"7798",20137,"COLEGIO INNOV-ARTE","TEMUCO","COLEGIO INNOV-ARTE ,  TEMUCO",-72.6549085,-38.7150118
"7799",20139,"LICEO TECNOLOGICO MONTEMARIA","PUCON","LICEO TECNOLOGICO MONTEMARIA ,  PUCON",-71.9425585,-39.2831062
"7800",20140,"ESCUELA PART. APRENDIENDO A VIVIR","TEMUCO","ESCUELA PART. APRENDIENDO A VIVIR ,  TEMUCO",-72.5685686,-38.7341902
"7801",20141,"ESCUELA PARTICULAR EMANUEL","VICTORIA","ESCUELA PARTICULAR EMANUEL ,  VICTORIA",-77.0274678,-11.8900604
"7802",20142,"ESCUELA PARTICULAR TRIPAHUE-ANTU","LONQUIMAY","ESCUELA PARTICULAR TRIPAHUE-ANTU ,  LONQUIMAY",-71.2489467,-38.53198
"7803",20144,"ESCUELA PARTICULAR EL MIRADOR","CARAHUE","ESCUELA PARTICULAR EL MIRADOR ,  CARAHUE",-73.1682298,-38.7131091
"7804",20145,"ESCUELA GOLDEN HOUSE","CARAHUE","ESCUELA GOLDEN HOUSE ,  CARAHUE",-73.1627306,-38.7119099
"7805",20150,"ESCUELA PARTICULAR RENICO","LOS SAUCES","ESCUELA PARTICULAR RENICO ,  LOS SAUCES",-72.8400802,-37.9781761
"7806",20151,"LICEO PARTICULAR DE ADULTOS HOREB","PADRE LAS CASAS","LICEO PARTICULAR DE ADULTOS HOREB ,  PADRE LAS CASAS",-72.607025,-38.734114
"7807",20152,"ESCUELA PARTICULAR LA FORESTA","COLLIPULLI","ESCUELA PARTICULAR LA FORESTA ,  COLLIPULLI",-72.3883977,-37.8904765
"7808",20153,"COLEGIO PUC�N","PUCON","COLEGIO PUCÑN ,  PUCON",-71.8910654,-39.2946068
"7809",20154,"ESCUELA BASICA ANTU RAYEN","NUEVA IMPERIAL","ESCUELA BASICA ANTU RAYEN ,  NUEVA IMPERIAL",-72.94668,-38.746123
"7810",20158,"COLEGIO ALTAS CUMBRES","VILLARRICA","COLEGIO ALTAS CUMBRES ,  VILLARRICA",-72.2242616,-39.2823902
"7811",20159,"LICEO PARTICULAR JAN COMENIUS","TEMUCO","LICEO PARTICULAR JAN COMENIUS ,  TEMUCO",-72.6857829,-38.7626838
"7812",20161,"ESCUELA PART. SUBVENCIONADA AMANCAY","LAUTARO","ESCUELA PART. SUBVENCIONADA AMANCAY ,  LAUTARO",-72.6076437,-38.742245
"7813",20162,"ESCUELA PART. REINO DE SUECIA","VICTORIA","ESCUELA PART. REINO DE SUECIA ,  VICTORIA",-72.3245022,-38.2243086
"7814",20164,"LICEO AGRICOLA SAN SEBASTIAN","PERQUENCO","LICEO AGRICOLA SAN SEBASTIAN ,  PERQUENCO",-72.4001494,-38.4365909
"7815",20165,"ESCUELA PARTICULAR SUENOS DORADOS","LONCOCHE","ESCUELA PARTICULAR SUENOS DORADOS ,  LONCOCHE",-72.6281017,-39.3700786
"7816",20167,"COLEGIO LIAHONA","PUCON","COLEGIO LIAHONA ,  PUCON",-71.9600403,-39.2789031
"7817",20173,"LICEO HUMANISTA CIENTIFICO BRAINSTORM","TEMUCO","LICEO HUMANISTA CIENTIFICO BRAINSTORM ,  TEMUCO",-72.6509817,-38.7576101
"7818",20175,"LICEO JUAN PABLO II","GALVARINO","LICEO JUAN PABLO II ,  GALVARINO",-72.7810915,-38.4154798
"7819",20176,"LICEO DE ADULTOS CAUTIN","TEMUCO","LICEO DE ADULTOS CAUTIN ,  TEMUCO",-72.607025,-38.734114
"7820",20179,"COLEGIO CAMPESTRE RAFAEL POMBO","LONCOCHE","COLEGIO CAMPESTRE RAFAEL POMBO ,  LONCOCHE",-72.4497339,-39.4138231
"7821",20180,"ESC.CRISTIANA DESARROLLO INTEGRAL","TEMUCO","ESC.CRISTIANA DESARROLLO INTEGRAL ,  TEMUCO",-72.6546625,-38.6859529
"7822",20181,"COLEGIO SAINT PATRICK SCHOOL","TEMUCO","COLEGIO SAINT PATRICK SCHOOL ,  TEMUCO",-72.6002116,-38.7318168
"7823",20182,"COLEGIO JUAN PABLO II","CUNCO","COLEGIO JUAN PABLO II ,  CUNCO",-72.0181657,-38.93053
"7824",20184,"LICEO SAN SEBASTIAN","PADRE LAS CASAS","LICEO SAN SEBASTIAN ,  PADRE LAS CASAS",-72.5932824,-38.7570702
"7825",20186,"COLEGIO SAN MARCOS","NUEVA IMPERIAL","COLEGIO SAN MARCOS ,  NUEVA IMPERIAL",-72.9409545,-38.7408838
"7826",20187,"ESCUELA PARTICULAR NUEVO AMANECER","TEODORO SCHMIDT","ESCUELA PARTICULAR NUEVO AMANECER ,  TEODORO SCHMIDT",-73.1796296,-39.1528803
"7827",20190,"LICEO TECNICO PROFESIONAL PUERTO SAAVEDRA","SAAVEDRA","LICEO TECNICO PROFESIONAL PUERTO SAAVEDRA ,  SAAVEDRA",-73.3976992,-38.7843055
"7828",20193,"COMPLEJO EDUCACIONAL MAQUEHUE","PADRE LAS CASAS","COMPLEJO EDUCACIONAL MAQUEHUE ,  PADRE LAS CASAS",-72.679866,-38.829347
"7829",20194,"COLEGIO INGLES MI MUNDO","TRAIGUEN","COLEGIO INGLES MI MUNDO ,  TRAIGUEN",-72.6683994,-38.2520096
"7830",20196,"COLEGIO EDUCACION DE ADULTOS NAHUEL","LAUTARO","COLEGIO EDUCACION DE ADULTOS NAHUEL ,  LAUTARO",-72.426845,-38.537884
"7831",20200,"ESCUELA MUNICIPAL GABRIELA MISTRAL","GALVARINO","ESCUELA MUNICIPAL GABRIELA MISTRAL ,  GALVARINO",-72.7896881,-38.4101524
"7832",20201,"ESCUELA KUMUN NEWEN","VICTORIA","ESCUELA KUMUN NEWEN ,  VICTORIA",-117.9413759,33.6515731
"7833",20202,"ESCUELA PARTICULAR SAN ALBERTO","PUREN","ESCUELA PARTICULAR SAN ALBERTO ,  PUREN",-73.0246628,-38.0036632
"7834",20205,"ESCUELA PARTICULAR HABIT-ART","PADRE LAS CASAS","ESCUELA PARTICULAR HABIT-ART ,  PADRE LAS CASAS",-72.3888848,-38.8677225
"7835",20208,"COLEGIO EDUC. DE ADULTOS NAHUEL","NUEVA IMPERIAL","COLEGIO EDUC. DE ADULTOS NAHUEL ,  NUEVA IMPERIAL",-72.9409545,-38.7408838
"7836",20209,"COLEGIO RAITRAI DE PUCON","PUCON","COLEGIO RAITRAI DE PUCON ,  PUCON",-71.9514235,-39.2832812
"7837",20212,"COLEGIO HEBREO","TEMUCO","COLEGIO HEBREO ,  TEMUCO",-72.6071591,-38.7346516
"7838",20213,"COLEGIO PEDRO DE VALDIVIA DE VILLARRICA","VILLARRICA","COLEGIO PEDRO DE VALDIVIA DE VILLARRICA ,  VILLARRICA",-72.2327622,-39.3105194
"7839",20214,"COLEGIO DE EDUC. DE ADULTOS ANDES","TEMUCO","COLEGIO DE EDUC. DE ADULTOS ANDES ,  TEMUCO",-72.589461,-38.735265
"7840",20215,"ESCUELA PARTICULAR SAN LEONARDO","ERCILLA","ESCUELA PARTICULAR SAN LEONARDO ,  ERCILLA",-99.9942108,25.5875715
"7841",20218,"ESCUELA PART. TEMUCO COLLEGE","TEMUCO","ESCUELA PART. TEMUCO COLLEGE ,  TEMUCO",-72.6097128,-38.7380485
"7842",20219,"COLEGIO  ADENAUER","MELIPEUCO","COLEGIO  ADENAUER ,  MELIPEUCO",-71.6845155,-38.8494087
"7843",20221,"COLEGIO MAR�A TERESA  FUENZALIDA","NUEVA IMPERIAL","COLEGIO MARÑA TERESA  FUENZALIDA ,  NUEVA IMPERIAL",-72.9551464,-38.7405529
"7844",20222,"ESCUELA PARTICULAR INALKO","NUEVA IMPERIAL","ESCUELA PARTICULAR INALKO ,  NUEVA IMPERIAL",-72.9388753,-38.750722
"7845",20226,"COLEGIO NEWHARVEST","TEMUCO","COLEGIO NEWHARVEST ,  TEMUCO",-72.7594057,-38.7671967
"7846",20227,"COLEGIO JUAN PABLO II","VILLARRICA","COLEGIO JUAN PABLO II ,  VILLARRICA",-100.2664353,25.6682237
"7847",20230,"LICEO PARTICULAR SAN ROQUE","TEMUCO","LICEO PARTICULAR SAN ROQUE ,  TEMUCO",-72.6321542,-38.7588718
"7848",20231,"COLEGIO DE EDUCACION DE ADULTOS HORIZONTE","TEMUCO","COLEGIO DE EDUCACION DE ADULTOS HORIZONTE ,  TEMUCO",-72.6074125,-38.7356958
"7849",20232,"COLEGIO DE ADULTOS INAPEWMA","CHOLCHOL","COLEGIO DE ADULTOS INAPEWMA ,  CHOLCHOL",-72.8294202,-38.6050725
"7850",20235,"GEORGE CHAYTOR ENGLISH COLLEGE","TEMUCO","GEORGE CHAYTOR ENGLISH COLLEGE ,  TEMUCO",-72.6433594,-38.7356272
"7851",20244,"COLEGIO DE ADULTOS RAYENCO","TEMUCO","COLEGIO DE ADULTOS RAYENCO ,  TEMUCO",-72.620584,-38.7175314
"7852",20245,"COLEGIO DE ADULTOS TRINIDAD","GORBEA","COLEGIO DE ADULTOS TRINIDAD ,  GORBEA",-72.6806913,-39.1031776
"7853",20248,"LICEO MUNICIPAL TROVOLHUE","CARAHUE","LICEO MUNICIPAL TROVOLHUE ,  CARAHUE",-73.322762,-38.629535
"7854",20258,"LICEO CUMBRES DE LABRANZA","TEMUCO","LICEO CUMBRES DE LABRANZA ,  TEMUCO",-72.7578382,-38.7671354
"7855",20259,"ESCUELA SAN MIGUEL DE IMPERIALITO","CARAHUE","ESCUELA SAN MIGUEL DE IMPERIALITO ,  CARAHUE",-73.0777458,-38.7220691
"7856",20260,"COLEGIO FILADELFIA","VILLARRICA","COLEGIO FILADELFIA ,  VILLARRICA",-72.1961771,-39.4655109
"7857",20261,"COLEGIO DE EDUCACION ADULTOS CORDILLERA","TEMUCO","COLEGIO DE EDUCACION ADULTOS CORDILLERA ,  TEMUCO",-72.589461,-38.735265
"7858",20263,"COLEGIO JUAN XXIII","VILLARRICA","COLEGIO JUAN XXIII ,  VILLARRICA",-72.2132733,-39.3065792
"7859",20265,"COLEGIO LOS ROBLES","TEMUCO","COLEGIO LOS ROBLES ,  TEMUCO",-72.7421935,-38.7691924
"7860",20266,"LICEO BICENTENARIO DE TEMUCO","TEMUCO","LICEO BICENTENARIO DE TEMUCO ,  TEMUCO",-72.6029998,-38.7405462
"7861",20270,"COLEGIO DE ADULTOS HACIA UN NUEVO HORIZONTE","TEMUCO","COLEGIO DE ADULTOS HACIA UN NUEVO HORIZONTE ,  TEMUCO",NA,NA
"7862",20274,"COLEGIO FOR LIFE","TEMUCO","COLEGIO FOR LIFE ,  TEMUCO",-72.7765837,-38.7642168
"7863",20277,"ESCUELA ESPECIAL  HOSPITALARIA SAN EXPEDITO","NUEVA IMPERIAL","ESCUELA ESPECIAL  HOSPITALARIA SAN EXPEDITO ,  NUEVA IMPERIAL",-84.1799675,39.7393
"7864",20278,"ESCUELA ESPECIAL HOSPITALARIA REVIVIR","VILLARRICA","ESCUELA ESPECIAL HOSPITALARIA REVIVIR ,  VILLARRICA",-72.2389297,-39.2741775
"7865",20279,"COLEGIO INTERCULTURAL CERRO LONCOCHE","PADRE LAS CASAS","COLEGIO INTERCULTURAL CERRO LONCOCHE ,  PADRE LAS CASAS",-72.5838364,-38.766209
"7866",20281,"COLEGIO ARRAYAN","VILCUN","COLEGIO ARRAYAN ,  VILCUN",-72.2010218,-38.6677115
"7867",20282,"COLEGIO CUMBRE DE SAN RAMON","PADRE LAS CASAS","COLEGIO CUMBRE DE SAN RAMON ,  PADRE LAS CASAS",-72.5622236,-38.7222285
"7868",20285,"COLEGIO EMANUEL","CHOLCHOL","COLEGIO EMANUEL ,  CHOLCHOL",-72.878451,-38.5787108
"7869",20289,"ESCUELA NUEVOS COPIHUES","CHOLCHOL","ESCUELA NUEVOS COPIHUES ,  CHOLCHOL",-72.9155983,-38.5063366
"7870",20290,"COLEGIO THE FOREST SCHOOL","PITRUFQUEN","COLEGIO THE FOREST SCHOOL ,  PITRUFQUEN",-72.6511489,-38.9850091
"7871",20297,"ESCUELA NUEVO AMANECER DE QUILACO","PADRE LAS CASAS","ESCUELA NUEVO AMANECER DE QUILACO ,  PADRE LAS CASAS",-72.0047347,-37.6840794
"7872",20298,"COLEGIO PUENTE MAIPO","PUENTE ALTO","COLEGIO PUENTE MAIPO ,  PUENTE ALTO",-70.6121936,-33.6162393
"7873",20299,"ESCUELA BASICA N�2459, FRANCISCO VARELA","PE�ALOLEN","ESCUELA BASICA NÑ2459, FRANCISCO VARELA ,  PEÑALOLEN",-70.5242478,-33.4677091
"7874",20300,"COLEGIO DIEGO THOMPSON","VALPARAISO","COLEGIO DIEGO THOMPSON ,  VALPARAISO",-71.5681772,-33.1190949
"7875",20307,"COLEGIO MONTAHUE","LA SERENA","COLEGIO MONTAHUE ,  LA SERENA",-71.2556659,-29.9285532
"7876",20308,"COLEGIO ALTERRA","SAN BERNARDO","COLEGIO ALTERRA ,  SAN BERNARDO",-70.6991043,-33.6410217
"7877",20310,"COLEGIO DE ADULTOS PULMAHUE","SANTIAGO","COLEGIO DE ADULTOS PULMAHUE ,  SANTIAGO",-70.6563973,-33.4389309
"7878",20311,"COLEGIO HUINGANAL","LO BARNECHEA","COLEGIO HUINGANAL ,  LO BARNECHEA",-70.5125515,-33.3358981
"7879",20316,"CENTRO EDUCACIONAL INTEGRADA DE ADULTOS ALTAZOR","CHILLAN","CENTRO EDUCACIONAL INTEGRADA DE ADULTOS ALTAZOR ,  CHILLAN",-72.0978904,-36.6065595
"7880",20324,"ALTOS DEL HUERTO","TILTIL","ALTOS DEL HUERTO ,  TILTIL",-70.8003822,-33.1315823
"7881",20326,"COLEGIO DE ADULTOS SU SANTIDAD JUAN PABLO II","COQUIMBO","COLEGIO DE ADULTOS SU SANTIDAD JUAN PABLO II ,  COQUIMBO",-71.33959,-29.93691
"7882",20329,"ESCUELA BASICA N� 2464 `COLEGIO BASICO INTEGRADO PADRE PIO`","TILTIL","ESCUELA BASICA NÑ 2464 `COLEGIO BASICO INTEGRADO PADRE PIO` ,  TILTIL",-70.9279843,-33.0838906
"7883",20330,"INSTITUTO RAILEF","PICHILEMU","INSTITUTO RAILEF ,  PICHILEMU",-72.0025109,-34.4000462
"7884",20347,"C.E.I.A. AMIGOS DEL PADRE HURTADO","LA SERENA","C.E.I.A. AMIGOS DEL PADRE HURTADO ,  LA SERENA",-71.2456248,-29.8726587
"7885",20348,"NORTH CROSS SCHOOL","CURACAVI","NORTH CROSS SCHOOL ,  CURACAVI",-71.1285836,-33.4040927
"7886",20352,"COLEGIO BUEN PASTOR","CONSTITUCION","COLEGIO BUEN PASTOR ,  CONSTITUCION",-72.4167,-35.3333
"7887",20356,"COLEGIO DE JOVENES Y ADULTOS BALMACEDA","LA SERENA","COLEGIO DE JOVENES Y ADULTOS BALMACEDA ,  LA SERENA",-71.2515179,-29.9200334
"7888",20359,"INSTITUTO  PARA  ADULTOS COSTEAU","MAIPU","INSTITUTO  PARA  ADULTOS COSTEAU ,  MAIPU",-70.7647897,-33.5015903
"7889",20361,"COLEGIO TRAPANANDA","COIHAIQUE","COLEGIO TRAPANANDA ,  COIHAIQUE",-72.0674955,-45.5682859
"7890",20364,"COLEGIO AYELEN","RANCAGUA","COLEGIO AYELEN ,  RANCAGUA",-70.7751606,-34.165001
"7891",20369,"CENTRO DE EDUCACION DE ADULTOS LA SERENA","LA SERENA","CENTRO DE EDUCACION DE ADULTOS LA SERENA ,  LA SERENA",-71.2436273,-29.9026466
"7892",20376,"ESCUELA NUEVA ALERCE","PUERTO MONTT","ESCUELA NUEVA ALERCE ,  PUERTO MONTT",-72.8970582,-41.3858833
"7893",20378,"ESCUELA BASICA RENACER","SAAVEDRA","ESCUELA BASICA RENACER ,  SAAVEDRA",-84.1799675,39.7393
"7894",20388,"COLEGIO HOSPITAL SALVADOR DE VALPARAISO","VALPARAISO","COLEGIO HOSPITAL SALVADOR DE VALPARAISO ,  VALPARAISO",-71.6421842,-33.0207307
"7895",20390,"COLEGIO CIELOS DEL VALLE","LA SERENA","COLEGIO CIELOS DEL VALLE ,  LA SERENA",-71.2393411,-29.8774427
"7896",20392,"COLEGIO SAN PABLO","LOS ANGELES","COLEGIO SAN PABLO ,  LOS ANGELES",-72.342651,-37.474164
"7897",20393,"CENTRO DE EDUCACION INTEGRADA DE ADULTOS POETA ALFONSO MORA","TOME","CENTRO DE EDUCACION INTEGRADA DE ADULTOS POETA ALFONSO MORA ,  TOME",-72.9539834,-36.616106
"7898",20395,"COLEGIO DE ADULTOS ANDRES BELLO","CHILLAN","COLEGIO DE ADULTOS ANDRES BELLO ,  CHILLAN",-72.1058243,-36.6095608
"7899",20399,"COLEGIO EDUCAADULTOS CONCHALI","CONCHALI","COLEGIO EDUCAADULTOS CONCHALI ,  CONCHALI",-70.6658366,-33.3904179
"7900",20400,"COLEGIO KIMEN MONTESSORI","COLINA","COLEGIO KIMEN MONTESSORI ,  COLINA",-70.720874,-33.2585592
"7901",20401,"ESCUELA BASICA N� 2468, RONALDO MU�OZ GIBBS","LAMPA","ESCUELA BASICA NÑ 2468, RONALDO MUÑOZ GIBBS ,  LAMPA",-70.8872557,-33.2771601
"7902",20402,"ESCUELA DEL CARI�O KIMELTUWE","BUIN","ESCUELA DEL CARIÑO KIMELTUWE ,  BUIN",-70.7450937,-33.7406787
"7903",20404,"ESCUELA DEL CARI�O SAINT CHRISTIAN","LA GRANJA","ESCUELA DEL CARIÑO SAINT CHRISTIAN ,  LA GRANJA",-70.6244183,-33.5538026
"7904",20406,"CENTRO DE EDUCACION INTEGRADA DE ADULTOS MONSE�OR ALFREDO SILVA SANTIAGO","CONCEPCION","CENTRO DE EDUCACION INTEGRADA DE ADULTOS MONSEÑOR ALFREDO SILVA SANTIAGO ,  CONCEPCION",-73.0526812,-36.8222818
"7905",20409,"ESCUELA HOSPITALARIA PUERTO MONTT","PUERTO MONTT","ESCUELA HOSPITALARIA PUERTO MONTT ,  PUERTO MONTT",-72.9572697,-41.4491766
"7906",20410,"COLEGIO GENESIS","PURRANQUE","COLEGIO GENESIS ,  PURRANQUE",-73.1661093,-40.9084311
"7907",20411,"CENTRO DE EDUCACION DE ADULTOS ANDRES BELLO","OSORNO","CENTRO DE EDUCACION DE ADULTOS ANDRES BELLO ,  OSORNO",-73.1230102,-40.5736086
"7908",20424,"ESCUELA ESPECIAL DE LENGUAJE Y ESCUELA BASICA MY COLLEGE","CHILLAN","ESCUELA ESPECIAL DE LENGUAJE Y ESCUELA BASICA MY COLLEGE ,  CHILLAN",-72.029272,-36.6330251
"7909",20426,"ESCUELA BASICA N� 2469 COLEGIO NEHUEN","LAMPA","ESCUELA BASICA NÑ 2469 COLEGIO NEHUEN ,  LAMPA",-70.8857021,-33.2931492
"7910",20427,"ESCUELA BASICA �IPAS","RANQUIL","ESCUELA BASICA ÑIPAS ,  RANQUIL",-72.5337694,-36.6058247
"7911",20435,"ESCUELA BASICA CALASANZ","CURARREHUE","ESCUELA BASICA CALASANZ ,  CURARREHUE",-72.6009889,-38.7395869
"7912",20436,"COLEGIO  ALONSO  DE  CORDOVA","RENCA","COLEGIO  ALONSO  DE  CORDOVA ,  RENCA",-70.7581152,-33.4062923
"7913",20440,"ESCUELA B�SICA DOCTOR JUAN VERDAGUER PLANAS","RECOLETA","ESCUELA BÑSICA DOCTOR JUAN VERDAGUER PLANAS ,  RECOLETA",-70.6383928,-33.4310284
"7914",20441,"ESCUELA BASICA N�2474 COLEGIO CABO DE HORNOS","COLINA","ESCUELA BASICA NÑ2474 COLEGIO CABO DE HORNOS ,  COLINA",-70.6593585,-33.2006432
"7915",20442,"ESCUELA PREMILITAR SARGENTO JUAN DE DIOS ALDEA FONSECA","VILLA ALEMANA","ESCUELA PREMILITAR SARGENTO JUAN DE DIOS ALDEA FONSECA ,  VILLA ALEMANA",-71.3710405,-33.0460828
"7916",20443,"INSTITUTO DE EDUCACI�N DE ADULTOS ACONCAGUA","CALERA","INSTITUTO DE EDUCACIÑN DE ADULTOS ACONCAGUA ,  CALERA",-71.2078507,-32.7852638
"7917",20445,"ESCUELA B�SICA N�2477, COLEGIO WESTON ACADEMY EN VALLE GRANDE","LAMPA","ESCUELA BÑSICA NÑ2477, COLEGIO WESTON ACADEMY EN VALLE GRANDE ,  LAMPA",-70.7627638,-33.3293787
"7918",20449,"ESCUELA B�SICA N�209 COLEGIO SANTA CLAUDIA","MELIPILLA","ESCUELA BÑSICA NÑ209 COLEGIO SANTA CLAUDIA ,  MELIPILLA",-71.2180485,-33.6858668
"7919",20452,"COLEGIO DE EDUCACION DE ADULTOS PAULO FREIRE","RANCAGUA","COLEGIO DE EDUCACION DE ADULTOS PAULO FREIRE ,  RANCAGUA",-70.7444676,-34.1812232
"7920",20460,"COLEGIO LA MISION MOSTAZAL","MOSTAZAL","COLEGIO LA MISION MOSTAZAL ,  MOSTAZAL",-70.7070825,-33.9779707
"7921",20461,"COLEGIO TECNICO PROFESIONAL SAN ESTEBAN","BULNES","COLEGIO TECNICO PROFESIONAL SAN ESTEBAN ,  BULNES",-72.3040889,-36.7391026
"7922",20466,"COLEGIO DE ADULTOS PABLO NERUDA DE TALCA","TALCA","COLEGIO DE ADULTOS PABLO NERUDA DE TALCA ,  TALCA",-71.6567233,-35.4210883
"7923",20469,"CENTRO DE EDUCACION INTEGRAL DE ADULTOS PAIHUEN DE VICU�A","VICU�A","CENTRO DE EDUCACION INTEGRAL DE ADULTOS PAIHUEN DE VICUÑA ,  VICUÑA",-70.7080736,-30.0326781
"7924",20470,"CENTRO DE EDUCACION INTERGRADA DE ADULTOS ICADE","LOS ANGELES","CENTRO DE EDUCACION INTERGRADA DE ADULTOS ICADE ,  LOS ANGELES",-72.3511776,-37.4753277
"7925",20474,"COLEGIO VIRGINIA SUBERCASEAUX","PIRQUE","COLEGIO VIRGINIA SUBERCASEAUX ,  PIRQUE",-70.5994875,-33.6455537
"7926",20475,"ESCUELA B�SICA N�208 ACADEMIA POLIVALENTE DE FORMACI�N MILITAR GENERAL JOSE MIGUEL CARRERA","EL MONTE","ESCUELA BÑSICA NÑ208 ACADEMIA POLIVALENTE DE FORMACIÑN MILITAR GENERAL JOSE MIGUEL CARRERA ,  EL MONTE",-70.6505556,-33.4452778
"7927",20477,"COLEGIO TALCA","TALCA","COLEGIO TALCA ,  TALCA",-71.6279072,-35.4207971
"7928",20478,"COLEGIO T�CNICO INDUSTRIAL DON BOSCO - CALAMA","CALAMA","COLEGIO TÑCNICO INDUSTRIAL DON BOSCO - CALAMA ,  CALAMA",-68.9393489,-22.4457311
"7929",20484,"AULA HOSPITALARIA SAN SEBASTIAN DE IQUIQUE","IQUIQUE","AULA HOSPITALARIA SAN SEBASTIAN DE IQUIQUE ,  IQUIQUE",-70.1384833,-20.2141338
"7930",20489,"COLEGIO CIMA","COINCO","COLEGIO CIMA ,  COINCO",-70.8857068,-34.2525254
"7931",20494,"CENTRO DE EDUCACION INTEGRAL DE ADULTOS `RENACER`","RANCAGUA","CENTRO DE EDUCACION INTEGRAL DE ADULTOS `RENACER` ,  RANCAGUA",-70.7444676,-34.1812232
"7932",20495,"INSTITUTO TABANCURA","VI�A DEL MAR","INSTITUTO TABANCURA ,  VIÑA DEL MAR",-71.5589456,-33.0268572
"7933",20498,"COLEGIO PARA ADULTOS `CARPE DIEM`","RANCAGUA","COLEGIO PARA ADULTOS `CARPE DIEM` ,  RANCAGUA",-70.7380975,-34.1582737
"7934",20500,"COLEGIO TRICAHUE","REQUINOA","COLEGIO TRICAHUE ,  REQUINOA",-70.820033,-34.295465
"7935",20502,"ESCUELA B�SICA N�2484, COLEGIO PUMAHUE CHICAUMA","LAMPA","ESCUELA BÑSICA NÑ2484, COLEGIO PUMAHUE CHICAUMA ,  LAMPA",-70.7386779,-33.3038749
"7936",20503,"CEIA ADOLFO PEREZ ESQUIVEL","LA SERENA","CEIA ADOLFO PEREZ ESQUIVEL ,  LA SERENA",-71.2519374,-29.9026691
"7937",20505,"AULA HOSPITALARIA DE COQUIMBO","COQUIMBO","AULA HOSPITALARIA DE COQUIMBO ,  COQUIMBO",-71.3376896,-29.9686553
"7938",20506,"ESCUELA HOSPITALARIA DE ANCUD","ANCUD","ESCUELA HOSPITALARIA DE ANCUD ,  ANCUD",-73.8237762,-41.8653373
